convo.id,speaker,turn.text
8590, YOU, i can have everything else ? 
8590, THEM, yes 
8590, YOU," i can do that , deal . "
8591,THEM, id like the books and the hat . . . balls all day for you 
8591, YOU, what if i take the balls and one book ? 
8591, THEM, cant do that unfortunately . i really need the books and the hat 
8591, YOU," i've got to either have one book or the hat , with both balls . "
8591, THEM," ok , , , i can take both hats leaving you the hat and balls "
8591, YOU, what if i take both books and you get the rest ? 
8591, THEM, i misspoke before . . . i was agreeing with you on me getting both books and you the rest 
8591, YOU, okay i'll take the balls and the hat 
8592,YOU, id like the books and the hat . . . balls all day for you 
8592, THEM, what if i take the balls and one book ? 
8592, YOU, cant do that unfortunately . i really need the books and the hat 
8592, THEM," i've got to either have one book or the hat , with both balls . "
8592, YOU," ok , , , i can take both hats leaving you the hat and balls "
8592, THEM, what if i take both books and you get the rest ? 
8592, YOU, i misspoke before . . . i was agreeing with you on me getting both books and you the rest 
8592, THEM, okay i'll take the balls and the hat 
8593,YOU, can i get the books and the hat ? 
8593, THEM, i'd need the hat and the ball ; you can have all 4 books . 
8593, YOU, ok that works 
8594,THEM, can i get the books and the hat ? 
8594, YOU, i'd need the hat and the ball ; you can have all 4 books . 
8594, THEM, ok that works 
8595,THEM, i need 2 balls and 1 book 
8595, YOU, how about you get all three balls and i'll take book and hat 
8595, THEM, 2 balls and 1 book is what i need 
8595, YOU, ok 
8595, THEM, thanks 
8596,YOU, i need 2 balls and 1 book 
8596, THEM, how about you get all three balls and i'll take book and hat 
8596, YOU, 2 balls and 1 book is what i need 
8596, THEM, ok 
8596, YOU, thanks 
8597,YOU, i would like the books and ball 
8597, THEM," i need the ball , the rest to you "
8597, YOU, ok 
8598,THEM, i would like the books and ball 
8598, YOU," i need the ball , the rest to you "
8598, THEM, ok 
8599,YOU, i would like the hats and the ball . 
8599, THEM, i have to have the ball and either the hats or books 
8599, YOU," ok , just give me all the hats then . "
8599, THEM, fine 
8600,THEM, i would like the hats and the ball . 
8600, YOU, i have to have the ball and either the hats or books 
8600, THEM," ok , just give me all the hats then . "
8600, YOU, fine 
8601,YOU, i'd like the ball you can keep everything else . 
8601, THEM, ok 
8602,THEM, i'd like the ball you can keep everything else . 
8602, YOU, ok 
8603,THEM, you take all hats 
8603, YOU, i need one ball as well 
8603, THEM, fine 
8603, YOU, thank you . 
8604,YOU, you take all hats 
8604, THEM, i need one ball as well 
8604, YOU, fine 
8604, THEM, thank you . 
8605,YOU, i would like 3 books and then either hat or ball 
8605, THEM, you can have the books but i need the hat and the ball 
8605, YOU, you would not be willing to share one or the other with me ? 
8605, THEM, no you would be getting three books 
8605, YOU, ok i will take 3 books only 
8605, THEM, okay thank you ! 
8606,THEM, i would like 3 books and then either hat or ball 
8606, YOU, you can have the books but i need the hat and the ball 
8606, THEM, you would not be willing to share one or the other with me ? 
8606, YOU, no you would be getting three books 
8606, THEM, ok i will take 3 books only 
8606, YOU, okay thank you ! 
8607,THEM, i would like the ball and the hat . you can have the books 
8607, YOU, but i wanted to give you all the books in exchange for both the hat and ball . . . 
8607, THEM, i can give you all the books and the hat but i want the ball 
8607, YOU," you can have the ball and 1 book , i take everything else . "
8607, THEM, ok 
8607, YOU, deal 
8608,YOU, i would like the ball and the hat . you can have the books 
8608, THEM, but i wanted to give you all the books in exchange for both the hat and ball . . . 
8608, YOU, i can give you all the books and the hat but i want the ball 
8608, THEM," you can have the ball and 1 book , i take everything else . "
8608, YOU, ok 
8608, THEM, deal 
8609,YOU, i want two hats and two books . 
8609, THEM, you can have have 2 hats and a book or 2 books and a hat . 
8609, YOU, i'll take two hats and a book . 
8610,THEM, i want two hats and two books . 
8610, YOU, you can have have 2 hats and a book or 2 books and a hat . 
8610, THEM, i'll take two hats and a book . 
8611,YOU, i just want the hat 
8611, THEM, sounds fair to me . deal 
8612,THEM, i just want the hat 
8612, YOU, sounds fair to me . deal 
8613,THEM," i'll take the books and hat , you can have the balls "
8613, YOU," nope , i need the books and the balls "
8613, THEM, lets split the books then 
8613, YOU, i take one book and the four balls ? 
8613, THEM, yes and i get one hat and one book 
8613, YOU, deal 
8614,YOU," i'll take the books and hat , you can have the balls "
8614, THEM," nope , i need the books and the balls "
8614, YOU, lets split the books then 
8614, THEM, i take one book and the four balls ? 
8614, YOU, yes and i get one hat and one book 
8614, THEM, deal 
8615,THEM, i want the hats and a ball 
8615, YOU, how about you take the hats and i take the rest ? 
8615, THEM, ok 
8616,YOU, i want the hats and a ball 
8616, THEM, how about you take the hats and i take the rest ? 
8616, YOU, ok 
8617,THEM, i'd like the balls . 
8617, YOU, you can have the balls if i can have everything else 
8617, THEM, deal . 
8618,YOU, i'd like the balls . 
8618, THEM, you can have the balls if i can have everything else 
8618, YOU, deal . 
8619,THEM, i'll take the hats if you take the ball and the books . 
8619, YOU, sounds good 
8620,YOU, i'll take the hats if you take the ball and the books . 
8620, THEM, sounds good 
8621,YOU, if i can have the ball and the books you can have the hats 
8621, THEM, i have to have 1 book and the hats 
8621, YOU, that will not work for me . i need the books and the ball or i can not make a deal 
8621, THEM, without the books i also cannot make a deal 
8621, YOU, okay no deal . 
8621, THEM, no deal 
8621, YOU, no deal 
8621, THEM, no deal 
8621, YOU, no deal . 
8621, THEM, no deal 
8622,THEM, if i can have the ball and the books you can have the hats 
8622, YOU, i have to have 1 book and the hats 
8622, THEM, that will not work for me . i need the books and the ball or i can not make a deal 
8622, YOU, without the books i also cannot make a deal 
8622, THEM, okay no deal . 
8622, YOU, no deal 
8622, THEM, no deal 
8622, YOU, no deal 
8622, THEM, no deal . 
8622, YOU, no deal 
8623,YOU," i'd like a book , the ball and 1 hat . "
8623, THEM, you can have the ball and books ; can i have both hats ? 
8623, YOU, that'll work . 
8624,THEM," i'd like a book , the ball and 1 hat . "
8624, YOU, you can have the ball and books ; can i have both hats ? 
8624, THEM, that'll work . 
8625,YOU, i get the book you get the rest . deal 
8625, THEM, deal 
8626,THEM, i get the book you get the rest . deal 
8626, YOU, deal 
8627,YOU, i get the hat hat and a ball you can have the rest 
8627, THEM, ok 
8628,THEM, i get the hat hat and a ball you can have the rest 
8628, YOU, ok 
8629,THEM, i need that hat . what are your thoughts ? 
8629, YOU, you can have a hat if i can get a basketball . 
8629, THEM, and split the books ? 
8629, YOU, you can have all the books and the hat if i can get all the balls . 
8629, THEM, word ! 
8630,YOU, i need that hat . what are your thoughts ? 
8630, THEM, you can have a hat if i can get a basketball . 
8630, YOU, and split the books ? 
8630, THEM, you can have all the books and the hat if i can get all the balls . 
8630, YOU, word ! 
8631,THEM, i want the books . 
8631, YOU, deal 
8632,YOU, i want the books . 
8632, THEM, deal 
8633,THEM," i'd like one ball , you can have the rest . "
8633, YOU, sounds good ! 
8634,YOU," i'd like one ball , you can have the rest . "
8634, THEM, sounds good ! 
8635,THEM, i get the ball and 2 hats you get the rest 
8635, YOU, deal 
8636,YOU, i get the ball and 2 hats you get the rest 
8636, THEM, deal 
8637,THEM, could i have both balls and a hat 
8637, YOU, deal 
8638,YOU, could i have both balls and a hat 
8638, THEM, deal 
8639,YOU," i just want the hat , the rest to you . "
8639, THEM, i need both the hat and the ball . i don't want the books . 
8639, YOU," okay , i'll take the books and nothing else "
8640,THEM," i just want the hat , the rest to you . "
8640, YOU, i need both the hat and the ball . i don't want the books . 
8640, THEM," okay , i'll take the books and nothing else "
8641,THEM, i want the books and one other item 
8641, YOU, i want 1 book 3 hats 
8641, THEM, ill give you everything if you give me two books 
8641, YOU, i must have 1 book to reach 5 
8641, THEM, ill give you one book if you give me everything else then 
8641, YOU," book is not worth 5 , i need 2 other items to reach 5 "
8641, THEM, you can have three hats and one ball then 
8641, YOU, that is only 4 
8641, THEM, there's no way . i want both books or we cant make a deal 
8641, YOU, guess we are finished 
8642,YOU, i want the books and one other item 
8642, THEM, i want 1 book 3 hats 
8642, YOU, ill give you everything if you give me two books 
8642, THEM, i must have 1 book to reach 5 
8642, YOU, ill give you one book if you give me everything else then 
8642, THEM," book is not worth 5 , i need 2 other items to reach 5 "
8642, YOU, you can have three hats and one ball then 
8642, THEM, that is only 4 
8642, YOU, there's no way . i want both books or we cant make a deal 
8642, THEM, guess we are finished 
8643,THEM, i'l take the hat and both books 
8643, YOU, could i get the hat and balls and you get the books ? 
8643, THEM, no the hat and bothe books last offer 
8643, YOU, deal 
8644,YOU, i'l take the hat and both books 
8644, THEM, could i get the hat and balls and you get the books ? 
8644, YOU, no the hat and bothe books last offer 
8644, THEM, deal 
8645,THEM, 4 books for a hat and a ball ? 
8645, YOU, four books for hat 
8646,THEM, so what do you want ? 
8646, YOU, both balls and a book 
8646, THEM, no . i can give you all the books . but the balls have to stay with me ! 
8646, YOU, same here . . . doestnt work out if i do different 
8646, THEM," okay then how about . 1 ball me , 1 . 2 books me and book and hat you ? "
8646, YOU, ok 
8646, THEM, good ! 
8647,YOU, so what do you want ? 
8647, THEM, both balls and a book 
8647, YOU, no . i can give you all the books . but the balls have to stay with me ! 
8647, THEM, same here . . . doestnt work out if i do different 
8647, YOU," okay then how about . 1 ball me , 1 . 2 books me and book and hat you ? "
8647, THEM, ok 
8647, YOU, good ! 
8648,THEM, all i want is the book 
8648, YOU, ok 
8648, THEM, well what about the book and one hat ? 
8648, YOU, that works too 
8648, THEM, cool deal 
8649,YOU, all i want is the book 
8649, THEM, ok 
8649, YOU, well what about the book and one hat ? 
8649, THEM, that works too 
8649, YOU, cool deal 
8650,THEM," hi , i'd love either the hat and the ball and all the books . "
8650, YOU, you can have the books if i can have the hat and the ball 
8650, THEM, how about i get 2 books and either the hat or the ball ? 
8650, YOU, you can have one book and the ball 
8650, THEM," no , that won't work . "
8650, YOU, ok then you can have the ball and 2 book 
8650, THEM, ok deal thanks . 
8651,YOU," hi , i'd love either the hat and the ball and all the books . "
8651, THEM, you can have the books if i can have the hat and the ball 
8651, YOU, how about i get 2 books and either the hat or the ball ? 
8651, THEM, you can have one book and the ball 
8651, YOU," no , that won't work . "
8651, THEM, ok then you can have the ball and 2 book 
8651, YOU, ok deal thanks . 
8652,YOU, id like both books and the hat . 
8652, THEM, more balls won't suffice . i really need a hat and a book . 
8652, YOU," how about you get one hat and one ball , and i get two books and one ball . "
8652, THEM," ok , i can do that . "
8652, YOU, okay agreed . i get two books and one ball . you get the rest . 
8653,THEM, id like both books and the hat . 
8653, YOU, more balls won't suffice . i really need a hat and a book . 
8653, THEM," how about you get one hat and one ball , and i get two books and one ball . "
8653, YOU," ok , i can do that . "
8653, THEM, okay agreed . i get two books and one ball . you get the rest . 
8654,YOU, if i can have the hats you can have everything else 
8654, THEM, that doesnt work for me i can offer you the balls 
8654, YOU, if i can't have the balls i can not make a deal . 
8654, THEM, i just said i can offer you the balls . 
8654, YOU, i'm sorry i meant the hats . i need the hats . if i can't have those i can't make the deal . 
8654, THEM, sorry best i can do is give you a hat and a ball 
8654, YOU, that won't work for me sorry . no deal . 
8654, THEM, just type no deal until the button shows up 
8654, YOU, no deal 
8654, THEM, no deal 
8655,THEM, if i can have the hats you can have everything else 
8655, YOU, that doesnt work for me i can offer you the balls 
8655, THEM, if i can't have the balls i can not make a deal . 
8655, YOU, i just said i can offer you the balls . 
8655, THEM, i'm sorry i meant the hats . i need the hats . if i can't have those i can't make the deal . 
8655, YOU, sorry best i can do is give you a hat and a ball 
8655, THEM, that won't work for me sorry . no deal . 
8655, YOU, just type no deal until the button shows up 
8655, THEM, no deal 
8655, YOU, no deal 
8656,THEM, i just need both balls you can have the rest 
8656, YOU," how about one ball and one hat go to you ? and i'll take the book , 1 hat , and 1 ball . "
8656, THEM," everything else is worthless to me , i need both balls "
8656, YOU," okay , i can do that . 2 balls to you and 1 book and 2 hats to me . "
8657,YOU, i just need both balls you can have the rest 
8657, THEM," how about one ball and one hat go to you ? and i'll take the book , 1 hat , and 1 ball . "
8657, YOU," everything else is worthless to me , i need both balls "
8657, THEM," okay , i can do that . 2 balls to you and 1 book and 2 hats to me . "
8658,THEM, i'd like to keep the basketballs ; you can have everything else . 
8658, YOU, deal 
8659,YOU, i'd like to keep the basketballs ; you can have everything else . 
8659, THEM, deal 
8660,THEM, i'd like to keep the books and a hat ; are the balls of high value to you ? 
8660, YOU," not at all , i really need that hat . "
8660, THEM, i'll take the books and the balls you keep the hat ? 
8660, YOU, works for me . 
8661,YOU, i'd like to keep the books and a hat ; are the balls of high value to you ? 
8661, THEM," not at all , i really need that hat . "
8661, YOU, i'll take the books and the balls you keep the hat ? 
8661, THEM, works for me . 
8662,YOU, i want two hats 
8662, THEM, deal 
8663,THEM, i want two hats 
8663, YOU, deal 
8664,THEM, you keep all hats and i keep the rest 
8664, YOU, that will not work for mei need 1 book and 3 hats 
8664, THEM, ok so two hats and one book 
8664, YOU, i need 3 hats 
8664, THEM, ok fine 
8664, YOU, 3 hats and 1 book for me deal 
8665,YOU, you keep all hats and i keep the rest 
8665, THEM, that will not work for mei need 1 book and 3 hats 
8665, YOU, ok so two hats and one book 
8665, THEM, i need 3 hats 
8665, YOU, ok fine 
8665, THEM, 3 hats and 1 book for me deal 
8666,YOU," hi , i would like the book and hat and you can have the balls "
8666, THEM, sorry i can not do a deal without the hat 
8666, YOU," ok , well if you take the hat i would need the book and the balls "
8666, THEM, how about you get 2 balls and the book 
8666, YOU," ok , deal "
8666, THEM, sounds good thank you 
8667,THEM," hi , i would like the book and hat and you can have the balls "
8667, YOU, sorry i can not do a deal without the hat 
8667, THEM," ok , well if you take the hat i would need the book and the balls "
8667, YOU, how about you get 2 balls and the book 
8667, THEM," ok , deal "
8667, YOU, sounds good thank you 
8668,THEM, i need the ball and two hats 
8668, YOU, i need the ball . you can have the hats and the book . 
8668, THEM, deal 
8669,YOU, i need the ball and two hats 
8669, THEM, i need the ball . you can have the hats and the book . 
8669, YOU, deal 
8670,YOU, i want the hat and 2 balls 
8670, THEM," i need both balls , the rest to you "
8670, YOU, deal 
8671,THEM, i want the hat and 2 balls 
8671, YOU," i need both balls , the rest to you "
8671, THEM, deal 
8672,YOU, 2 books and 1 ball please ? 
8672, THEM, i need one book 
8672, YOU," okay , i'll take 1 book , 1 ball , and 1 hat . deal ? "
8672, THEM, give me both hats and a book 
8672, YOU, no deal . 
8673,THEM, 2 books and 1 ball please ? 
8673, YOU, i need one book 
8673, THEM," okay , i'll take 1 book , 1 ball , and 1 hat . deal ? "
8673, YOU, give me both hats and a book 
8673, THEM, no deal . 
8674,YOU," i would like 2 hats , 1 book , and 1 ball . "
8674, THEM, how about 2 hats and a ball ? 
8674, YOU, i'll take 2 hats and a book . 
8674, THEM, can't do that - what about 2 hats and 2 balls ? 
8674, YOU," how about i take 2 books , 1 hat , and you take the rest ? "
8674, THEM," nope , i will give you both the hats and both the balls "
8674, YOU," can i get both hats , 1 book , and 1 ball ? "
8674, THEM," no , but i guess i will do 2 hats and a book - 3 items for each of us . "
8674, YOU," i'll take 2 hats , and a book . "
8675,THEM," i would like 2 hats , 1 book , and 1 ball . "
8675, YOU, how about 2 hats and a ball ? 
8675, THEM, i'll take 2 hats and a book . 
8675, YOU, can't do that - what about 2 hats and 2 balls ? 
8675, THEM," how about i take 2 books , 1 hat , and you take the rest ? "
8675, YOU," nope , i will give you both the hats and both the balls "
8675, THEM," can i get both hats , 1 book , and 1 ball ? "
8675, YOU," no , but i guess i will do 2 hats and a book - 3 items for each of us . "
8675, THEM," i'll take 2 hats , and a book . "
8676,THEM," hi , i just need the ball "
8676, YOU, i need the ball 
8676, THEM, sorry that does not work for me . i need the ball and you can have 2 hats and 4 books 
8676, YOU, ok 
8677,YOU," hi , i just need the ball "
8677, THEM, i need the ball 
8677, YOU, sorry that does not work for me . i need the ball and you can have 2 hats and 4 books 
8677, THEM, ok 
8678,YOU, you can have 3 balls 
8678, THEM, not gonna happen . i need the hat . 
8678, YOU, you can have the hat as long as i get all the books and balls . 
8678, THEM, i'll take the hat and one ball please . 
8678, YOU," sure , sounds like a deal . "
8679,THEM, you can have 3 balls 
8679, YOU, not gonna happen . i need the hat . 
8679, THEM, you can have the hat as long as i get all the books and balls . 
8679, YOU, i'll take the hat and one ball please . 
8679, THEM," sure , sounds like a deal . "
8680,THEM, i need the hats and balls . you can keep the books . 
8680, YOU, no deal - you can have 1 ball and all the hats . 
8680, THEM, deal 
8681,YOU, i need the hats and balls . you can keep the books . 
8681, THEM, no deal - you can have 1 ball and all the hats . 
8681, YOU, deal 
8682,THEM, you can have both balls if i can have the hat and books 
8682, YOU, i need the books . i can take one book and two balls and the hat if you want the two books 
8682, THEM," i need the hat , and both balls . you can have all of the books "
8682, YOU, okay that works ! 
8683,YOU, you can have both balls if i can have the hat and books 
8683, THEM, i need the books . i can take one book and two balls and the hat if you want the two books 
8683, YOU," i need the hat , and both balls . you can have all of the books "
8683, THEM, okay that works ! 
8684,YOU," you take the balls , i take the hats and the book "
8684, THEM, i'll take the balls and one book 
8684, YOU, i can't give up the book or the hats 
8684, THEM, well you'll have to give up one hat and both basketballs 
8684, YOU, i can't do that 
8684, THEM, then one book and both basketballs 
8684, YOU, i have to have the book and both hats or no deal 
8684, THEM, okay i'll take both balls 
8684, YOU, okay 
8685,THEM," you take the balls , i take the hats and the book "
8685, YOU, i'll take the balls and one book 
8685, THEM, i can't give up the book or the hats 
8685, YOU, well you'll have to give up one hat and both basketballs 
8685, THEM, i can't do that 
8685, YOU, then one book and both basketballs 
8685, THEM, i have to have the book and both hats or no deal 
8685, YOU, okay i'll take both balls 
8685, THEM, okay 
8686,YOU, i can give you either the books or the balls 
8686, THEM, i would like the books and one hat or both balls 
8686, YOU, i can give you everything if you give me two hats 
8686, THEM, deal 
8687,THEM, i can give you either the books or the balls 
8687, YOU, i would like the books and one hat or both balls 
8687, THEM, i can give you everything if you give me two hats 
8687, YOU, deal 
8688,YOU, hi can i have one hat and one ball ? 
8688, THEM, i need the same . if i can have the hat and one ball and one book you can have the other ball and the books 
8688, YOU, well the books have no value to me 
8688, THEM, you can have the balls if i can have the hat and the books 
8688, YOU, can i have just the hat ? 
8688, THEM, okay deal . 
8688, YOU, ok 
8689,THEM, hi can i have one hat and one ball ? 
8689, YOU, i need the same . if i can have the hat and one ball and one book you can have the other ball and the books 
8689, THEM, well the books have no value to me 
8689, YOU, you can have the balls if i can have the hat and the books 
8689, THEM, can i have just the hat ? 
8689, YOU, okay deal . 
8689, THEM, ok 
8690,YOU," you take all books and i keep the rest , best deal of the day "
8690, THEM, deal . 
8690, YOU, but lets talk one more line before 
8690, THEM, ok . 
8690, YOU, deal 
8691,THEM," you take all books and i keep the rest , best deal of the day "
8691, YOU, deal . 
8691, THEM, but lets talk one more line before 
8691, YOU, ok . 
8691, THEM, deal 
8692,THEM, i would like the hat and ball 
8692, YOU, which one do you need me 
8692, THEM," the hat , but if i can't have the ball , i would like 1 or 2 books "
8692, YOU, if i give you the hat i need at least 2 books or i wont make a minimum 
8692, THEM, ok . i will take the hat and one book 
8693,YOU, i would like the hat and ball 
8693, THEM, which one do you need me 
8693, YOU," the hat , but if i can't have the ball , i would like 1 or 2 books "
8693, THEM, if i give you the hat i need at least 2 books or i wont make a minimum 
8693, YOU, ok . i will take the hat and one book 
8694,THEM, i'd like to have all the hats please ? 
8694, YOU, deal 
8694, THEM, thank you . 
8695,YOU, i'd like to have all the hats please ? 
8695, THEM, deal 
8695, YOU, thank you . 
8696,YOU, i'll take the hat and both books 
8696, THEM, i have to have hat . you can have the rest . 
8696, YOU, deal 
8697,THEM, i'll take the hat and both books 
8697, YOU, i have to have hat . you can have the rest . 
8697, THEM, deal 
8698,YOU, if i can have the book and the hat you can have the balls 
8698, THEM, if i take the balls i need either the book or the hat 
8698, YOU, if i can have one ball and the book would you take two balls and the hat then ? 
8698, THEM, yes 
8698, YOU, okay great ! thank you ! 
8699,THEM, if i can have the book and the hat you can have the balls 
8699, YOU, if i take the balls i need either the book or the hat 
8699, THEM, if i can have one ball and the book would you take two balls and the hat then ? 
8699, YOU, yes 
8699, THEM, okay great ! thank you ! 
8700,YOU, i'll take the hats . you can have the rest . 
8700, THEM, i can give you one hat and one book 
8700, YOU, would you be willing to let me have two hats and a book ? 
8700, THEM, what about two books and a hat ? ? 
8700, YOU, deal . 
8701,THEM, i'll take the hats . you can have the rest . 
8701, YOU, i can give you one hat and one book 
8701, THEM, would you be willing to let me have two hats and a book ? 
8701, YOU, what about two books and a hat ? ? 
8701, THEM, deal . 
8702,THEM, i'd like a book to hold my hat on 
8702, YOU, i need books and balls though 
8702, THEM, i ; m okay with thiss 
8703,YOU, i'd like a book to hold my hat on 
8703, THEM, i need books and balls though 
8703, YOU, i ; m okay with thiss 
8704,THEM, oops . i will take the ball if you want the rest . 
8704, YOU," ok , i can do that . "
8705,YOU, oops . i will take the ball if you want the rest . 
8705, THEM," ok , i can do that . "
8706,YOU," i just want two balls , you can have the rest . "
8707,THEM, i would like the ball and the hats . 
8707, YOU," if i can have one hat and all the books , that'd be good . "
8707, THEM, i think we can make that work . 
8708,YOU, i would like the ball and the hats . 
8708, THEM," if i can have one hat and all the books , that'd be good . "
8708, YOU, i think we can make that work . 
8709,YOU, i would like both balls and both hats . 
8709, THEM, deal 
8710,THEM, i would like both balls and both hats . 
8710, YOU, deal 
8711,YOU, i'd like the 2 balls and 1 book and 1 hat . 
8711, THEM," no way . that leaves me with only 2 . i'll take book , 1 hat and 1 ball . "
8711, YOU, no thanks . how about i get 2 balls and 1 hat ? 
8711, THEM, deal . 
8712,THEM, i'd like the 2 balls and 1 book and 1 hat . 
8712, YOU," no way . that leaves me with only 2 . i'll take book , 1 hat and 1 ball . "
8712, THEM, no thanks . how about i get 2 balls and 1 hat ? 
8712, YOU, deal . 
8713,THEM, hey there ! i'd like the ball and 2 hats - any chance all 3 books are of value to you ? 
8713, YOU, yes the books are of high value to me 
8713, THEM," my offer is that i keep 2 hats 1 ball , you keep all books , then . ! "
8713, YOU, works for me 
8714,YOU, hey there ! i'd like the ball and 2 hats - any chance all 3 books are of value to you ? 
8714, THEM, yes the books are of high value to me 
8714, YOU," my offer is that i keep 2 hats 1 ball , you keep all books , then . ! "
8714, THEM, works for me 
8715,YOU, i would like the books . 
8715, THEM, i would like the basketballs and the hats you can have both books 
8715, YOU, deal . 
8716,THEM, i would like the books . 
8716, YOU, i would like the basketballs and the hats you can have both books 
8716, THEM, deal . 
8717,THEM, i really need to the hat 
8717, YOU, i know for a fact that hat would look great on me 
8717, THEM," the rest is worthless to me , sorry "
8717, YOU, i can only give you the hat if i get the rest 
8717, THEM, deal 
8718,YOU, i really need to the hat 
8718, THEM, i know for a fact that hat would look great on me 
8718, YOU," the rest is worthless to me , sorry "
8718, THEM, i can only give you the hat if i get the rest 
8718, YOU, deal 
8719,THEM, i will keep the book . you can have the rest . 
8719, YOU, deal 
8720,YOU, i will keep the book . you can have the rest . 
8720, THEM, deal 
8721,YOU, i'd like two balls and two hats if i may 
8721, THEM, i can give you two balls and a hat 
8721, YOU, could you make it two hats and a ball then ? 
8721, THEM, deal 
8722,THEM, i'd like two balls and two hats if i may 
8722, YOU, i can give you two balls and a hat 
8722, THEM, could you make it two hats and a ball then ? 
8722, YOU, deal 
8723,YOU, i would like the ball and 2 books 
8723, THEM, give me ball and one book 
8723, YOU, if i can have all the books and hats 
8723, THEM, i need ball and book at least or no deal 
8723, YOU, ok deal 
8724,THEM, i would like the ball and 2 books 
8724, YOU, give me ball and one book 
8724, THEM, if i can have all the books and hats 
8724, YOU, i need ball and book at least or no deal 
8724, THEM, ok deal 
8725,THEM, hi what is we split the books ? 
8725, YOU," there's 1 book , so that's highly impossible . however , i'd like to take the book and the hat , you keep all 4 balls ? "
8725, THEM, i can't use the hat 
8725, YOU, exactly . . . hence . . . i keep the book and the hat and you keep all 4 balls . 
8725, THEM, but i want the book ! 
8725, YOU, the balls have no value to me . i will not agree to a deal without the book . the rest is negotiable . 
8725, THEM, ok i'll take the balls and you can have the book and hat 
8725, YOU, sounds fair . thank you . 
8725, THEM, you're welcome 
8726,YOU, hi what is we split the books ? 
8726, THEM," there's 1 book , so that's highly impossible . however , i'd like to take the book and the hat , you keep all 4 balls ? "
8726, YOU, i can't use the hat 
8726, THEM, exactly . . . hence . . . i keep the book and the hat and you keep all 4 balls . 
8726, YOU, but i want the book ! 
8726, THEM, the balls have no value to me . i will not agree to a deal without the book . the rest is negotiable . 
8726, YOU, ok i'll take the balls and you can have the book and hat 
8726, THEM, sounds fair . thank you . 
8726, YOU, you're welcome 
8727,THEM, if i can have the book and the balls you can have the hats 
8727, YOU, how about one book and one ball ? 
8727, THEM, okay so i will take one book and one ball and you will take the rest ? 
8727, YOU, does that work for you ? 
8727, THEM, that is fine . thank you ! 
8728,YOU, if i can have the book and the balls you can have the hats 
8728, THEM, how about one book and one ball ? 
8728, YOU, okay so i will take one book and one ball and you will take the rest ? 
8728, THEM, does that work for you ? 
8728, YOU, that is fine . thank you ! 
8729,THEM, i would like the hats and the book . 
8729, YOU," how about you get all the hats , i get book and ball ? "
8729, THEM, is that your absolute best offer ? 
8729, YOU, best i can do ; i definitely can't part with the hat . 
8729, THEM, i thought you wanted the book and ball ? 
8729, YOU," i did . . . i meant the book , sorry ! "
8729, THEM, okay ! i'll take all four hats . you take the rest . 
8730,YOU, i would like the hats and the book . 
8730, THEM," how about you get all the hats , i get book and ball ? "
8730, YOU, is that your absolute best offer ? 
8730, THEM, best i can do ; i definitely can't part with the hat . 
8730, YOU, i thought you wanted the book and ball ? 
8730, THEM," i did . . . i meant the book , sorry ! "
8730, YOU, okay ! i'll take all four hats . you take the rest . 
8731,YOU, hello 
8731, THEM," hello , i'd like the two balls ; we can negotiate on everything else . what's of value t o you ? "
8731, YOU, actually i would like the two balls as nothing else is of value to me . 
8731, THEM, that won't work for me ; i assume we have a similar point distributions . we can split it down the middle and rock paper scissors for the 0 value hat ? 
8731, YOU, well what are the books valued for you ? 
8731, THEM, 2 
8731, YOU, they are valued at 0 for me so both of the books would net you 4 the hat is of no value to me . i would like both balls as it would also net me 4 points . 
8731, THEM," that makes 0 sense ; if everything else was 0 for you - balls would be 5 each to you . so instead of dishonesty , let's split it down the middle . "
8731, YOU, balls are not 5 each for me i have not value for the hat also does not indicate no value just no value to me . 
8731, THEM," again ; basic math with 10 points distributed would state that your "" 2 balls would net you 4 points"" as a dishonest statement . i assume your balls are 4 each ; hat being 2 . we can do this dance or i take 5 points , you take 6 and we move on after wasting way "
8731, YOU, so what is you proposed offer ? 
8731, THEM," to be as fair as possible ; your ball and hat would net you 6 . . . a ball and a book would net me 5 ; but since books are 0 to you , might as well let me take both . i propose i take 2 books and a ball , you take ball and a hat . if you want to make me suffer ; i' "
8731, YOU, well i propose you take both books and i take the hat and the balls . 
8731, THEM, alright this is taking too long ; no deal . 
8732,THEM, hello 
8732, YOU," hello , i'd like the two balls ; we can negotiate on everything else . what's of value t o you ? "
8732, THEM, actually i would like the two balls as nothing else is of value to me . 
8732, YOU, that won't work for me ; i assume we have a similar point distributions . we can split it down the middle and rock paper scissors for the 0 value hat ? 
8732, THEM, well what are the books valued for you ? 
8732, YOU, 2 
8732, THEM, they are valued at 0 for me so both of the books would net you 4 the hat is of no value to me . i would like both balls as it would also net me 4 points . 
8732, YOU," that makes 0 sense ; if everything else was 0 for you - balls would be 5 each to you . so instead of dishonesty , let's split it down the middle . "
8732, THEM, balls are not 5 each for me i have not value for the hat also does not indicate no value just no value to me . 
8732, YOU," again ; basic math with 10 points distributed would state that your "" 2 balls would net you 4 points"" as a dishonest statement . i assume your balls are 4 each ; hat being 2 . we can do this dance or i take 5 points , you take 6 and we move on after wasting way "
8732, THEM, so what is you proposed offer ? 
8732, YOU," to be as fair as possible ; your ball and hat would net you 6 . . . a ball and a book would net me 5 ; but since books are 0 to you , might as well let me take both . i propose i take 2 books and a ball , you take ball and a hat . if you want to make me suffer ; i' "
