id,group,turn,youthem,text
11688,5844,5,0," THEM: i was actually doing math . sorry i'm not a genius . : - ) - - 1 ball for you , rest for myself , correct ? "
11689,5845,1,1,YOU: i would like two hats and a book ? 
11689,5845,2,0, THEM: i would like one hat and ball 
11689,5845,3,1, YOU: seems fair enough 
11690,5845,1,0,THEM: i would like two hats and a book ? 
11690,5845,2,1, YOU: i would like one hat and ball 
11690,5845,3,0, THEM: seems fair enough 
11691,5846,1,1,"YOU: the ball and the books , you can have the hats ? "
11691,5846,2,0, THEM: can i have one book and the hats ? 
11691,5846,3,1," YOU: no , i cant give out the books "
11691,5846,4,0, THEM: then the hats and ball ? 
11691,5846,5,1," YOU: no , maybe the hats and the book "
11691,5846,6,0," THEM: ok , the hats and one book for me "
11691,5846,7,1, YOU: deal 
11692,5846,1,0,"THEM: the ball and the books , you can have the hats ? "
11692,5846,2,1, YOU: can i have one book and the hats ? 
11692,5846,3,0," THEM: no , i cant give out the books "
11692,5846,4,1, YOU: then the hats and ball ? 
11692,5846,5,0," THEM: no , maybe the hats and the book "
11692,5846,6,1," YOU: ok , the hats and one book for me "
11692,5846,7,0, THEM: deal 
11693,5847,1,1,YOU: can i have the ball and the 3 hats ? 
11693,5847,2,0, THEM: sure 
11693,5847,3,1, YOU: deal 
11694,5847,1,0,THEM: can i have the ball and the 3 hats ? 
11694,5847,2,1, YOU: sure 
11694,5847,3,0, THEM: deal 
11695,5848,1,1,"YOU: hello , how about 1 of each for me and you can have 3 books ? "
11695,5848,2,0, THEM: books mean nothing to me . the hat is what i'm after and the ball is 1 
11695,5848,3,1," YOU: ok , i'll need all the books though and the ball to make up for the hat . "
11695,5848,4,0, THEM: that works ! 
11696,5848,1,0,"THEM: hello , how about 1 of each for me and you can have 3 books ? "
11696,5848,2,1, YOU: books mean nothing to me . the hat is what i'm after and the ball is 1 
11696,5848,3,0," THEM: ok , i'll need all the books though and the ball to make up for the hat . "
11696,5848,4,1, YOU: that works ! 
11697,5849,1,0,THEM: i'd like the hat and 1 ball . 
11697,5849,2,1, YOU: i need both balls 
11697,5849,3,0, THEM: ok . 
11698,5849,1,1,YOU: i'd like the hat and 1 ball . 
11698,5849,2,0, THEM: i need both balls 
11698,5849,3,1, YOU: ok . 
11699,5850,1,0,THEM: ok what would you like 
11699,5850,2,1, YOU: the book and all of the balls 
11699,5850,3,0, THEM: i need book and you keep the rest 
11699,5850,4,1, YOU: ok 
11699,5850,5,0, THEM: ok 
11700,5850,1,1,YOU: ok what would you like 
11700,5850,2,0, THEM: the book and all of the balls 
11700,5850,3,1, YOU: i need book and you keep the rest 
11700,5850,4,0, THEM: ok 
11700,5850,5,1, YOU: ok 
11701,5851,1,1,YOU: i would like the hat and book and a ball 
11701,5851,2,0, THEM: would you accept the book and two balls ? 
11701,5851,3,1," YOU: i don't have to have a ball , but i'd prefer the book and hat "
11701,5851,4,0, THEM: how about i take the hat and you take the rest ? 
11701,5851,5,1, YOU: how about you get all three balls ? 
11702,5851,1,0,THEM: i would like the book and 1 hat 
11702,5851,2,1, YOU: deal 
11703,5852,1,1,YOU: i would like the book and 1 hat 
11703,5852,2,0, THEM: deal 
11704,5852,1,0,THEM: i'd like the ball and books . 
11704,5852,2,1," YOU: i need the books , you can have the rest "
11704,5852,3,0, THEM: ok . agreed ! 
11704,5852,4,1, YOU: sounds good 
11705,5853,1,1,YOU: i'd like the ball and books . 
11705,5853,2,0," THEM: i need the books , you can have the rest "
11705,5853,3,1, YOU: ok . agreed ! 
11705,5853,4,0, THEM: sounds good 
11706,5853,1,0,THEM: i would like the hat and the ball . 
11706,5853,2,1, YOU: i would like the hat and two balls 
11706,5853,3,0, THEM: there's only one ball . 
11706,5853,4,1, YOU: sorry i meant two books 
11706,5853,5,0, THEM: i guess that works . 
11707,5854,1,1,YOU: i would like the hat and the ball . 
11707,5854,2,0, THEM: i would like the hat and two balls 
11707,5854,3,1, YOU: there's only one ball . 
11707,5854,4,0, THEM: sorry i meant two books 
11707,5854,5,1, YOU: i guess that works . 
11708,5854,1,1,YOU: what would you like ? 
11708,5854,2,0, THEM: i want 3 balls 
11708,5854,3,1, YOU: you can have 3 balls if i can have the rest 
11708,5854,4,0, THEM: ok 
11709,5855,1,1,YOU: i would love the hat and you can have the rest 
11709,5855,2,0, THEM: very well 
11710,5855,1,0,THEM: i would love the hat and you can have the rest 
11710,5855,2,1, YOU: very well 
11711,5856,1,0,THEM: i need the hat and the ball . 
11711,5856,2,1, YOU: is there any way that i could get the books and ball ? 
11711,5856,3,0, THEM: deal . 
11712,5856,1,1,YOU: i need the hat and the ball . 
11712,5856,2,0, THEM: is there any way that i could get the books and ball ? 
11712,5856,3,1, YOU: deal . 
11713,5857,1,1,YOU: can i have the ball and 2 books ? 
11713,5857,2,0, THEM: you can have both books but i would like the ball and the hats 
11713,5857,3,1, YOU: sorry that won`t work for me . i really need the ball and the books 
11713,5857,4,0, THEM: okay i can make it work 
11713,5857,5,1, YOU: then i`ll take the bal and 2 books ? 
11713,5857,6,0, THEM: yes . and i take all the hats 
11714,5857,1,0,THEM: can i have the ball and 2 books ? 
11714,5857,2,1, YOU: you can have both books but i would like the ball and the hats 
11714,5857,3,0, THEM: sorry that won`t work for me . i really need the ball and the books 
11714,5857,4,1, YOU: okay i can make it work 
11714,5857,5,0, THEM: then i`ll take the bal and 2 books ? 
11714,5857,6,1, YOU: yes . and i take all the hats 
11715,5858,1,0,THEM: gimme the hat and ball 
11715,5858,2,1," YOU: i was gonna say the same thing , i need hat and ball "
11715,5858,3,0, THEM: gimme hat and book then 
11715,5858,4,1, YOU: how about you take the ball and a book ? 
11715,5858,5,0, THEM: i need hat and books 
11715,5858,6,1, YOU: i need the hat as well 
11715,5858,7,0, THEM: you can have hat if i get every else 
11715,5858,8,1, YOU: ok 
11716,5858,1,1,YOU: gimme the hat and ball 
11716,5858,2,0," THEM: i was gonna say the same thing , i need hat and ball "
11716,5858,3,1, YOU: gimme hat and book then 
11716,5858,4,0, THEM: how about you take the ball and a book ? 
11716,5858,5,1, YOU: i need hat and books 
11716,5858,6,0, THEM: i need the hat as well 
11716,5858,7,1, YOU: you can have hat if i get every else 
11716,5858,8,0, THEM: ok 
11717,5859,1,0,THEM: do you have any hats ? 
11717,5859,2,1, YOU: i have 1 
11717,5859,3,0, THEM: i am also looking for books 
11717,5859,4,1, YOU: how about you get all the books and hats . i'll get the basketball ? 
11717,5859,5,0, THEM: deal ! 
11718,5859,1,1,YOU: do you have any hats ? 
11718,5859,2,0, THEM: i have 1 
11718,5859,3,1, YOU: i am also looking for books 
11718,5859,4,0, THEM: how about you get all the books and hats . i'll get the basketball ? 
11718,5859,5,1, YOU: deal ! 
11719,5860,1,1,YOU: i just want two balls 
11719,5860,2,0, THEM: done . 
11719,5860,3,1, YOU: deal 
11720,5860,1,0,THEM: i just want two balls 
11720,5860,2,1, YOU: done . 
11720,5860,3,0, THEM: deal 
11721,5861,1,1,YOU: what would you like 
11721,5861,2,0, THEM: i need the books and the hat 
11721,5861,3,1, YOU: i will give you all the books but i need the hat and the balls 
11721,5861,4,0, THEM: ill take all the books but im gonna need a ball 
11721,5861,5,1, YOU: ok . i will acceot the hat and one ball 
11721,5861,6,0, THEM: deal 
11722,5861,1,0,THEM: what would you like 
11722,5861,2,1, YOU: i need the books and the hat 
11722,5861,3,0, THEM: i will give you all the books but i need the hat and the balls 
11722,5861,4,1, YOU: ill take all the books but im gonna need a ball 
11722,5861,5,0, THEM: ok . i will acceot the hat and one ball 
11722,5861,6,1, YOU: deal 
11723,5862,1,0,"THEM: i'll take both balls , you can have everything else "
11723,5862,2,1, YOU: i need 1 of each 
11723,5862,3,0, THEM: balls are the only thing i need 
11723,5862,4,1," YOU: yeah , but the books and hat don't give much points to me "
11723,5862,5,0, THEM: the books and the hat give me zero points 
11723,5862,6,1," YOU: they only give me 1 point each , sorry "
11723,5862,7,0, THEM: guess we are stuck then . . . . . wait for the no deal button to turn green 
11723,5862,8,1, YOU: no deal was agreed 
11723,5862,9,0," THEM: yeah , that one . . . . "
11723,5862,10,1, YOU: still no deal 
11724,5862,1,1,"YOU: i'll take both balls , you can have everything else "
11724,5862,2,0, THEM: i need 1 of each 
11724,5862,3,1, YOU: balls are the only thing i need 
11724,5862,4,0," THEM: yeah , but the books and hat don't give much points to me "
11724,5862,5,1, YOU: the books and the hat give me zero points 
11724,5862,6,0," THEM: they only give me 1 point each , sorry "
11724,5862,7,1, YOU: guess we are stuck then . . . . . wait for the no deal button to turn green 
11724,5862,8,0, THEM: no deal was agreed 
11724,5862,9,1," YOU: yeah , that one . . . . "
11724,5862,10,0, THEM: still no deal 
11725,5863,1,1,YOU: i need balls and hat 
11726,5863,1,0,THEM: i need one of each item please 
11726,5863,2,1, YOU: that is too much to ask 
11726,5863,3,0," THEM: ok , then i will get by with just the ball and one hat "
11726,5863,4,1, YOU: cant you just take the ball ? 
11726,5863,5,0, THEM: that will be fine with me 
11726,5863,6,1, YOU: ok then 
11727,5864,1,1,YOU: i need one of each item please 
11727,5864,2,0, THEM: that is too much to ask 
11727,5864,3,1," YOU: ok , then i will get by with just the ball and one hat "
11727,5864,4,0, THEM: cant you just take the ball ? 
11727,5864,5,1, YOU: that will be fine with me 
11727,5864,6,0, THEM: ok then 
11728,5864,1,1,YOU: i want the ball 
11728,5864,2,0," THEM: okay , i get rest "
11728,5864,3,1, YOU: sounds good to me 
11729,5865,1,0,THEM: i want the ball 
11729,5865,2,1," YOU: okay , i get rest "
11729,5865,3,0, THEM: sounds good to me 
11730,5865,1,1,"YOU: i'd like the two balls , you can have the rest . "
11730,5865,2,0," THEM: one ball each , a hat for me , and all books to you "
11731,5866,1,0,"THEM: i'd like the two balls , you can have the rest . "
11731,5866,2,1," YOU: one ball each , a hat for me , and all books to you "
11732,5866,1,1,"YOU: hello , may i have the hat and a ball ? "
11732,5866,2,0, THEM: i want two books and the hat 
11732,5866,3,1, YOU: i am mostly interested in the hat . you can have two balls and two books if i can have the hat . 
11732,5866,4,0, THEM: deal 
11732,5866,5,1, YOU: thank you 
11733,5867,1,0,"THEM: hello , may i have the hat and a ball ? "
11733,5867,2,1, YOU: i want two books and the hat 
11733,5867,3,0, THEM: i am mostly interested in the hat . you can have two balls and two books if i can have the hat . 
11733,5867,4,1, YOU: deal 
11733,5867,5,0, THEM: thank you 
11734,5867,1,0,THEM: i'll give you two and one ball if i get to keep the rest . 
11734,5867,2,1," YOU: ehhhhh , i kinda really need that book . either that or i take everything and you get the book . "
11734,5867,3,0," THEM: i definitely need the book too . i'd like to keep a ball , but will give you two hats and a ball . "
11734,5867,4,1, YOU: i'm gonna have to take both hats and both balls . i'd still only be walking away with 4 points if i give you the book . 
11734,5867,5,0, THEM: i thought the values are different for both of us ? 
11734,5867,6,1," YOU: they are different , i guess . the hats are worth 1 each for me , as are the balls . the book is 6 . that's why i need everything else if you get the book . "
11734,5867,7,0, THEM: ok . i'll give you both hats and both balls and i keep the book . 
11734,5867,8,1, YOU: deal 
11734,5867,9,0, THEM: deal . 
11735,5868,1,1,YOU: i'll give you two and one ball if i get to keep the rest . 
11735,5868,2,0," THEM: ehhhhh , i kinda really need that book . either that or i take everything and you get the book . "
11735,5868,3,1," YOU: i definitely need the book too . i'd like to keep a ball , but will give you two hats and a ball . "
11735,5868,4,0, THEM: i'm gonna have to take both hats and both balls . i'd still only be walking away with 4 points if i give you the book . 
11735,5868,5,1, YOU: i thought the values are different for both of us ? 
11735,5868,6,0," THEM: they are different , i guess . the hats are worth 1 each for me , as are the balls . the book is 6 . that's why i need everything else if you get the book . "
11735,5868,7,1, YOU: ok . i'll give you both hats and both balls and i keep the book . 
11735,5868,8,0, THEM: deal 
11735,5868,9,1, YOU: deal . 
11736,5868,1,0,THEM: i would love the hat you can have rest 
11736,5868,2,1, YOU: deal 
11737,5869,1,1,YOU: i would love the hat you can have rest 
11737,5869,2,0, THEM: deal 
11738,5869,1,1,YOU: i would like both hats and 2 balls 
11738,5869,2,0, THEM: sorry that doesn't work for me i need both hats and the book 
11738,5869,3,1, YOU: ill take one hat and all of the balls 
11738,5869,4,0," THEM: sorry , i need both hats . "
11738,5869,5,1," YOU: ok , ill take all of the balls and the book "
11738,5869,6,0," THEM: i can't do that , i need both hats and the book "
11738,5869,7,1, YOU: ok 
11738,5869,8,0, THEM: so i'm taking all hats and book and you get all balls . deal ? 
11738,5869,9,1, YOU: deal 
11739,5870,1,0,THEM: i would like both hats and 2 balls 
11739,5870,2,1, YOU: sorry that doesn't work for me i need both hats and the book 
11739,5870,3,0, THEM: ill take one hat and all of the balls 
11739,5870,4,1," YOU: sorry , i need both hats . "
11739,5870,5,0," THEM: ok , ill take all of the balls and the book "
11739,5870,6,1," YOU: i can't do that , i need both hats and the book "
11739,5870,7,0, THEM: ok 
11739,5870,8,1, YOU: so i'm taking all hats and book and you get all balls . deal ? 
11739,5870,9,0, THEM: deal 
11740,5870,1,1,"YOU: i need the hat , you can have the rest "
11740,5870,2,0, THEM: that will work for me agreed 
11740,5870,3,1, YOU: agreed 
11741,5871,1,0,"THEM: i need the hat , you can have the rest "
11741,5871,2,1, YOU: that will work for me agreed 
11741,5871,3,0, THEM: agreed 
11742,5871,1,1,YOU: i'll want the hat and the balls . you can take the books . 
11742,5871,2,0, THEM: how about i get the books and the hat ? 
11742,5871,3,1, YOU: deal . 
11743,5872,1,0,THEM: i'll want the hat and the balls . you can take the books . 
11743,5872,2,1, YOU: how about i get the books and the hat ? 
11743,5872,3,0, THEM: deal . 
11744,5872,1,1,YOU: i need the hats and a book 
11744,5872,2,0, THEM: can i have two books and the ball ? 
11744,5872,3,1, YOU: how about one book and the ball ? 
11744,5872,4,0, THEM: ok 
11745,5873,1,0,THEM: i need the hats and a book 
11745,5873,2,1, YOU: can i have two books and the ball ? 
11745,5873,3,0, THEM: how about one book and the ball ? 
11745,5873,4,1, YOU: ok 
11746,5873,1,0,THEM: you can have the hats if i get the books and ball 
11746,5873,2,1," YOU: hats not good for me , give me one book and ball "
11746,5873,3,0, THEM: okay 
11747,5874,1,1,YOU: you can have the hats if i get the books and ball 
11747,5874,2,0," THEM: hats not good for me , give me one book and ball "
11747,5874,3,1, YOU: okay 
11748,5874,1,1,YOU: give me book 
11748,5874,2,0, THEM: that is all you want ? 
11748,5874,3,1, YOU: and one ball 
11748,5874,4,0, THEM: i can only give you the book 
11748,5874,5,1, YOU: book and hat then 
11748,5874,6,0," THEM: no , just the book "
11748,5874,7,1, YOU: no deal 
11748,5874,8,0," THEM: ok , i'll give you the book and a ball "
11748,5874,9,1, YOU: ok 
11749,5875,1,0,THEM: give me book 
11749,5875,2,1, YOU: that is all you want ? 
11749,5875,3,0, THEM: and one ball 
11749,5875,4,1, YOU: i can only give you the book 
11749,5875,5,0, THEM: book and hat then 
11749,5875,6,1," YOU: no , just the book "
11749,5875,7,0, THEM: no deal 
11749,5875,8,1," YOU: ok , i'll give you the book and a ball "
11749,5875,9,0, THEM: ok 
11750,5875,1,1,"YOU: can i have the hat , and 1 ball ? "
11750,5875,2,0, THEM: can i get 2 books ? 
11750,5875,3,1," YOU: you can have two books , if i can take everything else . "
11750,5875,4,0," THEM: ok , you can get the hat and ball then . "
11751,5876,1,0,"THEM: can i have the hat , and 1 ball ? "
11751,5876,2,1, YOU: can i get 2 books ? 
11751,5876,3,0," THEM: you can have two books , if i can take everything else . "
11751,5876,4,1," YOU: ok , you can get the hat and ball then . "
11752,5876,1,0,THEM: if i can have one of each you can have the other three balls 
11752,5876,2,1," YOU: not gonna happen , i need the hat and 3 balls "
11752,5876,3,0, THEM: i can give you the hat and one ball 
11752,5876,4,1, YOU: how about the hat and 2 balls 
11752,5876,5,0, THEM: i really need three balls if you are going to take the hat or you can have all of the balls and i can take the book and the hat 
11752,5876,6,1, YOU: i will take the hat and 1 ball 
11752,5876,7,0, THEM: okay great ! thank you ! 
11753,5877,1,1,YOU: if i can have one of each you can have the other three balls 
11753,5877,2,0," THEM: not gonna happen , i need the hat and 3 balls "
11753,5877,3,1, YOU: i can give you the hat and one ball 
11753,5877,4,0, THEM: how about the hat and 2 balls 
11753,5877,5,1, YOU: i really need three balls if you are going to take the hat or you can have all of the balls and i can take the book and the hat 
11753,5877,6,0, THEM: i will take the hat and 1 ball 
11753,5877,7,1, YOU: okay great ! thank you ! 
11754,5877,1,0,THEM: i'd like ball . 
11754,5877,2,1, YOU: it must really count for you - i'll agree 
11755,5878,1,1,YOU: i'd like ball . 
11755,5878,2,0, THEM: it must really count for you - i'll agree 
11756,5878,1,1,YOU: i would like the hat and the ball and one book . 
11756,5878,2,0, THEM: i can offer you the hat and one book 
11756,5878,3,1, YOU: how about i take the hat and the ball and you take all the books ? 
11756,5878,4,0, THEM: i need the ball and three books 
11756,5878,5,1," YOU: ok , i agree . "
11757,5879,1,0,THEM: i would like the hat and the ball and one book . 
11757,5879,2,1, YOU: i can offer you the hat and one book 
11757,5879,3,0, THEM: how about i take the hat and the ball and you take all the books ? 
11757,5879,4,1, YOU: i need the ball and three books 
11757,5879,5,0," THEM: ok , i agree . "
11758,5879,1,0,"THEM: hi , i just need the two hats and you could keep all the rest "
11758,5879,2,1, YOU: ok 
11758,5879,3,0, THEM: great deal ! 
11759,5880,1,1,"YOU: hi , i just need the two hats and you could keep all the rest "
11759,5880,2,0, THEM: ok 
11759,5880,3,1, YOU: great deal ! 
11760,5880,1,1,"YOU: i'd like the book , you can have the rest "
11760,5880,2,0, THEM: i need the book and two hats 
11760,5880,3,1," YOU: you can have all the hats , and the balls "
11760,5880,4,0, THEM: ok 
11760,5880,5,1, YOU: thanks 
11761,5881,1,0,"THEM: i'd like the book , you can have the rest "
11761,5881,2,1, YOU: i need the book and two hats 
11761,5881,3,0," THEM: you can have all the hats , and the balls "
11761,5881,4,1, YOU: ok 
11761,5881,5,0, THEM: thanks 
11762,5881,1,1,YOU: i keep the book you get the rest 
11762,5881,2,0," THEM: alright , deal . "
11763,5882,1,0,THEM: i keep the book you get the rest 
11763,5882,2,1," YOU: alright , deal . "
11764,5882,1,0,THEM: what would you like 
11764,5882,2,1, YOU: lol everything . preferably 4 hats 
11764,5882,3,0, THEM: i will give you 4 hats for the rest 
11764,5882,4,1, YOU: okay 
11765,5883,1,1,YOU: what would you like 
11765,5883,2,0, THEM: lol everything . preferably 4 hats 
11765,5883,3,1, YOU: i will give you 4 hats for the rest 
11765,5883,4,0, THEM: okay 
11766,5883,1,1,YOU: 2 hats 3 balls 
11766,5883,2,0, THEM: i would like 2 books and 1 hat 
11767,5884,1,0,THEM: 2 hats 3 balls 
11767,5884,2,1, YOU: i would like 2 books and 1 hat 
11768,5884,1,1,YOU: could i have the basketball and a red book . 
11768,5884,2,0, THEM: deal 
11769,5885,1,0,THEM: could i have the basketball and a red book . 
11769,5885,2,1, YOU: deal 
11770,5885,1,1,YOU: can i have the hats ? i love me some hats . 
11770,5885,2,0," THEM: i can give you 2 hats if i can have 1 , the book , and the balls "
11770,5885,3,1, YOU: if i give up one of the hats i have to have the book . 
11770,5885,4,0, THEM: i can give you the book and 1 hat in exchange for 2 hats and the two balls . 
11770,5885,5,1, YOU: being honest i have 0 use for the balls . 
11770,5885,6,0," THEM: they're worth 1 for me , so not great either . i'll take the balls , but i need 2 of the remaining 4 items "
11770,5885,7,1, YOU: so you want me to walk away from this with just hats out of the 6 items ? 
11770,5885,8,0, THEM: i guess i could give you the 3 hats but even that isn't amenable for me 
11770,5885,9,1," YOU: aint pretty on my end either , think we both are getting the shaft on this one , i'll settle on 3 hats . "
11770,5885,10,0," THEM: okay , that works "
11771,5886,1,0,THEM: can i have the hats ? i love me some hats . 
11771,5886,2,1," YOU: i can give you 2 hats if i can have 1 , the book , and the balls "
11771,5886,3,0, THEM: if i give up one of the hats i have to have the book . 
11771,5886,4,1, YOU: i can give you the book and 1 hat in exchange for 2 hats and the two balls . 
11771,5886,5,0, THEM: being honest i have 0 use for the balls . 
11771,5886,6,1," YOU: they're worth 1 for me , so not great either . i'll take the balls , but i need 2 of the remaining 4 items "
11771,5886,7,0, THEM: so you want me to walk away from this with just hats out of the 6 items ? 
11771,5886,8,1, YOU: i guess i could give you the 3 hats but even that isn't amenable for me 
11771,5886,9,0," THEM: aint pretty on my end either , think we both are getting the shaft on this one , i'll settle on 3 hats . "
11771,5886,10,1," YOU: okay , that works "
11772,5886,1,0,THEM: i need th book and 2 hats 
11772,5886,2,1, YOU: two hats and balls for me 
11772,5886,3,0, THEM: i need the book and 2 hats . you can have all the balls and 1 hat 
11772,5886,4,1, YOU: two hats and the balls please 
11772,5886,5,0, THEM: 2 hats and 3 balls for you 
11772,5886,6,1, YOU: ok deal 
11773,5887,1,1,YOU: i need th book and 2 hats 
11773,5887,2,0, THEM: two hats and balls for me 
11773,5887,3,1, YOU: i need the book and 2 hats . you can have all the balls and 1 hat 
11773,5887,4,0, THEM: two hats and the balls please 
11773,5887,5,1, YOU: 2 hats and 3 balls for you 
11773,5887,6,0, THEM: ok deal 
11774,5887,1,0,THEM: you can have the hat and books if i can have the balls 
11774,5887,2,1, YOU: deal 
11775,5888,1,1,YOU: you can have the hat and books if i can have the balls 
11775,5888,2,0, THEM: deal 
11776,5888,1,1,YOU: i would like the ball and 2 hats 
11776,5888,2,0," THEM: i would like the ball and two books . i don't think i can part with the book , actually . "
11776,5888,3,1, YOU: i need the ball . you can have both books if you give me the ball 
11776,5888,4,0, THEM: i meant ball earlier . the ball is super sritical for me . it's everything else that i'm willing to work with you on . 
11776,5888,5,1, YOU: the ball is critical for me as well . i can't make any kind of deal without with the ball 
11776,5888,6,0, THEM: let's talk hats . i don't need any hats at all . 
11776,5888,7,1," YOU: i can take them , but i don't need them or the books , i only need the ball "
11776,5888,8,0, THEM: bah ! the ball is you're only sticking point for real ? 
11776,5888,9,1," YOU: yes , it is . without the ball , i will be way too low "
11776,5888,10,0," THEM: i would be , too , but maybe that's just gonna happen sometimes . i'll take the books , then . "
11776,5888,11,1, YOU: you take the ball . i'll take evrything else 
11776,5888,12,0, THEM: you're awesome ! ! ! ! ! 
11777,5889,1,0,THEM: i would like the ball and 2 hats 
11777,5889,2,1," YOU: i would like the ball and two books . i don't think i can part with the book , actually . "
11777,5889,3,0, THEM: i need the ball . you can have both books if you give me the ball 
11777,5889,4,1, YOU: i meant ball earlier . the ball is super sritical for me . it's everything else that i'm willing to work with you on . 
11777,5889,5,0, THEM: the ball is critical for me as well . i can't make any kind of deal without with the ball 
11777,5889,6,1, YOU: let's talk hats . i don't need any hats at all . 
11777,5889,7,0," THEM: i can take them , but i don't need them or the books , i only need the ball "
11777,5889,8,1, YOU: bah ! the ball is you're only sticking point for real ? 
11777,5889,9,0," THEM: yes , it is . without the ball , i will be way too low "
11777,5889,10,1," YOU: i would be , too , but maybe that's just gonna happen sometimes . i'll take the books , then . "
11777,5889,11,0, THEM: you take the ball . i'll take evrything else 
11777,5889,12,1, YOU: you're awesome ! ! ! ! ! 
11778,5889,1,1,YOU: i will take the book 1 hat and 1 ball 
11778,5889,2,0, THEM: if i can have both hats you can have the balls and the book 
11778,5889,3,1, YOU: i need at least 1 hat and the book 
11778,5889,4,0, THEM: the book you can have but i really need the hats . . . please 
11778,5889,5,1, YOU: i wish i could but i really need the book and 1 hat 
11778,5889,6,0," THEM: ok , one hat and book for you . . . rest for me "
11778,5889,7,1, YOU: deal 
11779,5890,1,0,THEM: i will take the book 1 hat and 1 ball 
11779,5890,2,1, YOU: if i can have both hats you can have the balls and the book 
11779,5890,3,0, THEM: i need at least 1 hat and the book 
11779,5890,4,1, YOU: the book you can have but i really need the hats . . . please 
11779,5890,5,0, THEM: i wish i could but i really need the book and 1 hat 
11779,5890,6,1," YOU: ok , one hat and book for you . . . rest for me "
11779,5890,7,0, THEM: deal 
11780,5890,1,0,"THEM: i would like the hat , ball and the books . "
11780,5890,2,1, YOU: so you want everything ? 
11780,5890,3,0, THEM: is that ok ? 
11780,5890,4,1," YOU: um . . . . . no , that leaves me with nothing . how about you get all the books and i'll tke the hat and the ball . "
11780,5890,5,0," THEM: how about we divide the books , i'll take the hat and you can have the ball . "
11780,5890,6,1, YOU: the books have a 0 value on my end . . . . . . 
11780,5890,7,0, THEM: oh . only 1 on mine . that's why i figured we could divide . 
11780,5890,8,1, YOU: take the books and the hat 
11780,5890,9,0, THEM: ok . you can have the ball . 
11781,5891,1,1,"YOU: i would like the hat , ball and the books . "
11781,5891,2,0, THEM: so you want everything ? 
11781,5891,3,1, YOU: is that ok ? 
11781,5891,4,0," THEM: um . . . . . no , that leaves me with nothing . how about you get all the books and i'll tke the hat and the ball . "
11781,5891,5,1," YOU: how about we divide the books , i'll take the hat and you can have the ball . "
11781,5891,6,0, THEM: the books have a 0 value on my end . . . . . . 
11781,5891,7,1, YOU: oh . only 1 on mine . that's why i figured we could divide . 
11781,5891,8,0, THEM: take the books and the hat 
11781,5891,9,1, YOU: ok . you can have the ball . 
11782,5891,1,1,YOU: i want the ball you can gave the rest 
11782,5891,2,0, THEM: deal 
11783,5892,1,0,THEM: i want the ball you can gave the rest 
11783,5892,2,1, YOU: deal 
11784,5892,1,0,THEM: ok what do you want 
11784,5892,2,1, YOU: the hat and balls 
11784,5892,3,0, THEM: one ball and one hat for you 
11784,5892,4,1, YOU: two balls 
11784,5892,5,0, THEM: ok so you get one hat and two balls 
11784,5892,6,1, YOU: yes 
11785,5893,1,1,YOU: ok what do you want 
11785,5893,2,0, THEM: the hat and balls 
11785,5893,3,1, YOU: one ball and one hat for you 
11785,5893,4,0, THEM: two balls 
11785,5893,5,1, YOU: ok so you get one hat and two balls 
11785,5893,6,0, THEM: yes 
11786,5893,1,1,YOU: hats are the only thing worth anything for me . 
11786,5893,2,0, THEM: i will give you the 2 hats if you give me everything else 
11786,5893,3,1," YOU: ok , works for me ! "
11786,5893,4,0, THEM: okay deal 
11787,5894,1,0,THEM: hats are the only thing worth anything for me . 
11787,5894,2,1, YOU: i will give you the 2 hats if you give me everything else 
11787,5894,3,0," THEM: ok , works for me ! "
11787,5894,4,1, YOU: okay deal 
11788,5894,1,0,THEM: i would like the book and the balls . you can have all of the hats 
11788,5894,2,1," YOU: yeah i can't , i need a ball at least , "
11788,5894,3,0, THEM: deal 
11788,5894,4,1, YOU: is that your final 
11789,5895,1,1,YOU: i would like the book and the balls . you can have all of the hats 
11789,5895,2,0," THEM: yeah i can't , i need a ball at least , "
11789,5895,3,1, YOU: deal 
11789,5895,4,0, THEM: is that your final 
11790,5895,1,0,THEM: i'll take book and hats and you can have all the balls\ 
11790,5895,2,1, YOU: no deal . if i can have the book and the balls you can have the hats 
11790,5895,3,0, THEM: balls have zero value for me 
11790,5895,4,1, YOU: i will take the balls and the book you can have the hat 
11790,5895,5,0, THEM: split the hats ? 
11790,5895,6,1, YOU: i don't need the hats i need the book and the balls 
11790,5895,7,0, THEM: guess we have no deal then 
11790,5895,8,1," YOU: if you take the book , i need everything else "
11790,5895,9,0, THEM: i wont do 4 / 10 
11790,5895,10,1, YOU: okay then no deal . 
11791,5896,1,1,YOU: i'll take book and hats and you can have all the balls\ 
11791,5896,2,0, THEM: no deal . if i can have the book and the balls you can have the hats 
11791,5896,3,1, YOU: balls have zero value for me 
11791,5896,4,0, THEM: i will take the balls and the book you can have the hat 
11791,5896,5,1, YOU: split the hats ? 
11791,5896,6,0, THEM: i don't need the hats i need the book and the balls 
11791,5896,7,1, YOU: guess we have no deal then 
11791,5896,8,0," THEM: if you take the book , i need everything else "
11791,5896,9,1, YOU: i wont do 4 / 10 
11791,5896,10,0, THEM: okay then no deal . 
11792,5896,1,0,THEM: gimme books 
11792,5896,2,1," YOU: the rest to me , deal "
11793,5897,1,1,YOU: gimme books 
11793,5897,2,0," THEM: the rest to me , deal "
